"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2001","2001",3.6,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2002","2002",3.5,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2003","2003",3.4,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2004","2004",3.2,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2005","2005",3.1,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2006","2006",2.8,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2007","2007",3,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2008","2008",3,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2009","2009",3,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2010","2010",2.8,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2011","2011",3,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2012","2012",2.9,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2013","2013",2.8,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2014","2014",2.8,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2015","2015",2.8,,
"CICDCRVX","Malignant neoplasms of cervix uteri","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2016","2016",2.8,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2000","2000",1.9,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2001","2001",2,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2002","2002",2,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2003","2003",2.1,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2004","2004",2.1,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2005","2005",2.2,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2006","2006",2,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2007","2007",2,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2008","2008",2.3,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2009","2009",2.2,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2010","2010",2.3,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2011","2011",2.4,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2012","2012",2.3,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2013","2013",2.5,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2014","2014",2.5,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2015","2015",2.6,,
"CICDSANG","Diseases of the blood and blood-forming organs","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2016","2016",2.5,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2000","2000",25.7,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2001","2001",25.9,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2002","2002",28,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2003","2003",28.8,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2004","2004",27.9,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2005","2005",28.2,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2006","2006",25.5,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2007","2007",24.5,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2008","2008",24.8,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2009","2009",25.2,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2010","2010",25.2,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2011","2011",25,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2012","2012",25.1,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2013","2013",25.3,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2014","2014",23.2,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2015","2015",25,,
"CICDENDO","Endocrine, nutritional and metabolic diseases","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2016","2016",23.3,,
"CICDDBTM","Diabetes mellitus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2000","2000",22.9,,
"CICDDBTM","Diabetes mellitus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2001","2001",23.2,,
"CICDDBTM","Diabetes mellitus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2002","2002",24.9,,
"CICDDBTM","Diabetes mellitus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2003","2003",25.1,,
"CICDDBTM","Diabetes mellitus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2004","2004",24.1,,
"CICDDBTM","Diabetes mellitus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2005","2005",24.1,,
"CICDDBTM","Diabetes mellitus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2006","2006",21.2,,
"CICDDBTM","Diabetes mellitus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2007","2007",20.1,,
"CICDDBTM","Diabetes mellitus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2008","2008",20,,
"CICDDBTM","Diabetes mellitus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2009","2009",20.1,,
"CICDDBTM","Diabetes mellitus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2010","2010",19.4,,
"CICDDBTM","Diabetes mellitus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2011","2011",19.2,,
"CICDDBTM","Diabetes mellitus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2012","2012",19.3,,
"CICDDBTM","Diabetes mellitus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2013","2013",19.1,,
"CICDDBTM","Diabetes mellitus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2014","2014",17.4,,
"CICDDBTM","Diabetes mellitus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2015","2015",18.1,,
"CICDDBTM","Diabetes mellitus","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2016","2016",16.6,,
"CICDTROU","Mental and behavioural disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2000","2000",5.6,,
"CICDTROU","Mental and behavioural disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2001","2001",5.2,,
"CICDTROU","Mental and behavioural disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2002","2002",5.2,,
"CICDTROU","Mental and behavioural disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2003","2003",6,,
"CICDTROU","Mental and behavioural disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2004","2004",7.3,,
"CICDTROU","Mental and behavioural disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2005","2005",8.9,,
"CICDTROU","Mental and behavioural disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2006","2006",12,,
"CICDTROU","Mental and behavioural disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2007","2007",12.9,,
"CICDTROU","Mental and behavioural disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2008","2008",15.6,,
"CICDTROU","Mental and behavioural disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2009","2009",19,,
"CICDTROU","Mental and behavioural disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2010","2010",20.9,,
"CICDTROU","Mental and behavioural disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2011","2011",22.3,,
"CICDTROU","Mental and behavioural disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2012","2012",25.3,,
"CICDTROU","Mental and behavioural disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2013","2013",29.7,,
"CICDTROU","Mental and behavioural disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2014","2014",29.2,,
"CICDTROU","Mental and behavioural disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2015","2015",35.3,,
"CICDTROU","Mental and behavioural disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2016","2016",35.8,,
"CICDSUBS","Drug use disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2000","2000",0.5,,
"CICDSUBS","Drug use disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2001","2001",0.3,,
"CICDSUBS","Drug use disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2002","2002",0.3,,
"CICDSUBS","Drug use disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2003","2003",0.4,,
"CICDSUBS","Drug use disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2004","2004",0.3,,
"CICDSUBS","Drug use disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2005","2005",0.3,,
"CICDSUBS","Drug use disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2006","2006",0.3,,
"CICDSUBS","Drug use disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2007","2007",0.3,,
"CICDSUBS","Drug use disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2008","2008",0.4,,
"CICDSUBS","Drug use disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2009","2009",0.4,,
"CICDSUBS","Drug use disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2010","2010",0.4,,
"CICDSUBS","Drug use disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2011","2011",0.3,,
"CICDSUBS","Drug use disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2012","2012",0.4,,
"CICDSUBS","Drug use disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2013","2013",0.4,,
"CICDSUBS","Drug use disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2014","2014",0.4,,
"CICDSUBS","Drug use disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2015","2015",0.4,,
"CICDSUBS","Drug use disorders","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2016","2016",0.4,,
"CICDNERV","Diseases of the nervous system","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2000","2000",15.5,,
"CICDNERV","Diseases of the nervous system","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2001","2001",15.9,,
"CICDNERV","Diseases of the nervous system","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2002","2002",17,,
"CICDNERV","Diseases of the nervous system","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2003","2003",17.4,,
"CICDNERV","Diseases of the nervous system","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2004","2004",16.2,,
"CICDNERV","Diseases of the nervous system","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2005","2005",16.8,,
"CICDNERV","Diseases of the nervous system","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2006","2006",17.2,,
"CICDNERV","Diseases of the nervous system","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2007","2007",15.7,,
"CICDNERV","Diseases of the nervous system","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2008","2008",16.9,,
"CICDNERV","Diseases of the nervous system","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2009","2009",17.4,,
"CICDNERV","Diseases of the nervous system","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2010","2010",17.5,,
"CICDNERV","Diseases of the nervous system","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2011","2011",18.2,,
"CICDNERV","Diseases of the nervous system","TXCMFETF","Deaths per 100 000 females (standardised rates)","DEU","Germany","2012","2012",18.7,,
